"REGIONE";"COLLEGIO";"COMUNE";"ELETTORI";"ELETTORI_MASCHI";"VOTANTI";"VOTANTI_MASCHI";"SCHEDE_BIANCHE";"LISTA";"VOTI_LISTA"
"PIEMONTE";"SUSA";"SANT'ANTONINO DI SUSA";1362;;1313;;29;"P.CONTADINI D'ITALIA";"11"
"PIEMONTE";"SUSA";"SANT'ANTONINO DI SUSA";1362;;1313;;29;"BLOCCO NAZIONALE";"23"
"PIEMONTE";"SUSA";"SANT'ANTONINO DI SUSA";1362;;1313;;29;"UNITA' SOCIALISTA";"190"
"PIEMONTE";"SUSA";"SAUZE DI CESANA";220;;176;;9;"SOCIALCOMUNISTI";"3"
"PIEMONTE";"SUSA";"SAUZE DI CESANA";220;;176;;9;"DC";"143"
"PIEMONTE";"SUSA";"SAUZE DI CESANA";220;;176;;9;"P.CONTADINI D'ITALIA";"2"
"PIEMONTE";"SUSA";"SAUZE DI CESANA";220;;176;;9;"BLOCCO NAZIONALE";"8"
"PIEMONTE";"SUSA";"SAUZE DI CESANA";220;;176;;9;"UNITA' SOCIALISTA";"9"
"PIEMONTE";"SUSA";"SAUZE D'OULX";301;;278;;2;"SOCIALCOMUNISTI";"10"
"PIEMONTE";"SUSA";"SAUZE D'OULX";301;;278;;2;"DC";"220"
"PIEMONTE";"SUSA";"SAUZE D'OULX";301;;278;;2;"P.CONTADINI D'ITALIA";"3"
"PIEMONTE";"SUSA";"SAUZE D'OULX";301;;278;;2;"BLOCCO NAZIONALE";"13"
"PIEMONTE";"SUSA";"SAUZE D'OULX";301;;278;;2;"UNITA' SOCIALISTA";"20"
"PIEMONTE";"SUSA";"SUSA";3820;;3410;;64;"SOCIALCOMUNISTI";"673"
"PIEMONTE";"SUSA";"SUSA";3820;;3410;;64;"DC";"1894"
"PIEMONTE";"SUSA";"SUSA";3820;;3410;;64;"P.CONTADINI D'ITALIA";"21"
"PIEMONTE";"SUSA";"SUSA";3820;;3410;;64;"BLOCCO NAZIONALE";"158"
"PIEMONTE";"SUSA";"SUSA";3820;;3410;;64;"UNITA' SOCIALISTA";"543"
"PIEMONTE";"SUSA";"TRANA";1085;;1012;;19;"SOCIALCOMUNISTI";"255"
"PIEMONTE";"SUSA";"TRANA";1085;;1012;;19;"DC";"537"
"PIEMONTE";"SUSA";"TRANA";1085;;1012;;19;"P.CONTADINI D'ITALIA";"32"
"PIEMONTE";"SUSA";"TRANA";1085;;1012;;19;"BLOCCO NAZIONALE";"7"
"PIEMONTE";"SUSA";"TRANA";1085;;1012;;19;"UNITA' SOCIALISTA";"149"
"PIEMONTE";"SUSA";"TRAVES";506;;466;;28;"SOCIALCOMUNISTI";"305"
"PIEMONTE";"SUSA";"TRAVES";506;;466;;28;"DC";"72"
"PUGLIA";"GALLIPOLI GALATINA";"ZOLLINO";993;;958;;25;"UNITA' SOCIALISTA";"214"
"PUGLIA";"GALLIPOLI GALATINA";"ZOLLINO";993;;958;;25;"SOCIALCOMUNISTI";"31"
"LOMBARDIA";"OSTIGLIA";"BAGNOLO SAN VITO";3960;;3876;;89;"SOCIALCOMUNISTI";"1565"
"LOMBARDIA";"OSTIGLIA";"BAGNOLO SAN VITO";3960;;3876;;89;"DC";"1624"
"LOMBARDIA";"OSTIGLIA";"BAGNOLO SAN VITO";3960;;3876;;89;"UNITA' SOC.-PRI";"434"
"LOMBARDIA";"OSTIGLIA";"BIGARELLO";1486;;1465;;32;"SOCIALCOMUNISTI";"877"
"LOMBARDIA";"OSTIGLIA";"BIGARELLO";1486;;1465;;32;"DC";"418"
"LOMBARDIA";"OSTIGLIA";"BIGARELLO";1486;;1465;;32;"UNITA' SOC.-PRI";"97"
"LOMBARDIA";"OSTIGLIA";"BORGOFORTE";3274;;3180;;77;"SOCIALCOMUNISTI";"1630"
"LOMBARDIA";"OSTIGLIA";"BORGOFORTE";3274;;3180;;77;"DC";"1102"
"LOMBARDIA";"OSTIGLIA";"BORGOFORTE";3274;;3180;;77;"UNITA' SOC.-PRI";"273"
"LOMBARDIA";"OSTIGLIA";"BORGOFRANCO SUL PO";1451;;1427;;29;"SOCIALCOMUNISTI";"794"
"LOMBARDIA";"OSTIGLIA";"BORGOFRANCO SUL PO";1451;;1427;;29;"DC";"424"
"LOMBARDIA";"OSTIGLIA";"BORGOFRANCO SUL PO";1451;;1427;;29;"UNITA' SOC.-PRI";"143"
"LOMBARDIA";"OSTIGLIA";"CARBONARA DI PO";1449;;1420;;33;"SOCIALCOMUNISTI";"787"
"LOMBARDIA";"OSTIGLIA";"CARBONARA DI PO";1449;;1420;;33;"DC";"435"
"LOMBARDIA";"OSTIGLIA";"CARBONARA DI PO";1449;;1420;;33;"UNITA' SOC.-PRI";"125"
"LOMBARDIA";"OSTIGLIA";"CASTEL D'ARIO";2943;;2876;;66;"SOCIALCOMUNISTI";"1432"
"LOMBARDIA";"OSTIGLIA";"CASTEL D'ARIO";2943;;2876;;66;"DC";"1077"
"LOMBARDIA";"OSTIGLIA";"CASTEL D'ARIO";2943;;2876;;66;"UNITA' SOC.-PRI";"199"
"LOMBARDIA";"OSTIGLIA";"CURTATONE";4902;;4747;;102;"SOCIALCOMUNISTI";"2265"
"LOMBARDIA";"OSTIGLIA";"CURTATONE";4902;;4747;;102;"DC";"1916"
"LOMBARDIA";"OSTIGLIA";"CURTATONE";4902;;4747;;102;"UNITA' SOC.-PRI";"318"
"LOMBARDIA";"OSTIGLIA";"DOSOLO";2616;;2559;;79;"SOCIALCOMUNISTI";"1331"
"MOLISE";"CAMPOBASSO ISERNIA";"PESCOPENNATARO";413;;387;;2;"PRI";"13"
"MOLISE";"CAMPOBASSO ISERNIA";"PESCOPENNATARO";413;;387;;2;"IND";"316"
"MOLISE";"CAMPOBASSO ISERNIA";"PESCOPENNATARO";413;;387;;2;"MSI";"5"
"MOLISE";"CAMPOBASSO ISERNIA";"PESCOPENNATARO";413;;387;;2;"SOCIALCOMUNISTI";"8"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"DC";"269"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"P.NAZ.MONARCHICO";"12"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"BLOCCO NAZIONALE";"74"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"PRI";"0"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"IND";"5"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"MSI";"19"
"MOLISE";"CAMPOBASSO ISERNIA";"PETTORANELLO DEL MOLISE";442;;398;;1;"SOCIALCOMUNISTI";"4"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"DC";"152"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"P.NAZ.MONARCHICO";"627"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"BLOCCO NAZIONALE";"57"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"PRI";"19"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"IND";"56"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"MSI";"139"
"MOLISE";"CAMPOBASSO ISERNIA";"PIETRABBONDANTE";1342;;1221;;15;"SOCIALCOMUNISTI";"114"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"DC";"350"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"P.NAZ.MONARCHICO";"10"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"BLOCCO NAZIONALE";"28"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"PRI";"4"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"IND";"65"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"MSI";"5"
"MOLISE";"CAMPOBASSO ISERNIA";"PIZZONE";572;;518;;7;"SOCIALCOMUNISTI";"8"
"MOLISE";"CAMPOBASSO ISERNIA";"POGGIO SANNITA";1374;;1292;;5;"DC";"177"
"LOMBARDIA";"BRENO";"BERZO DEMO";792;;718;;33;"UNITA' SOC.-PRI";"27"
"LOMBARDIA";"BRENO";"BERZO DEMO";792;;718;;33;"BLOCCO NAZIONALE";"13"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";581;;537;;12;"SOCIALCOMUNISTI";"72"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";581;;537;;12;"DC";"376"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";581;;537;;12;"UNITA' SOC.-PRI";"23"
"LOMBARDIA";"BRENO";"BERZO INFERIORE";581;;537;;12;"BLOCCO NAZIONALE";"10"
"LOMBARDIA";"BRENO";"BIENNO";1431;;1321;;27;"SOCIALCOMUNISTI";"192"
"LOMBARDIA";"BRENO";"BIENNO";1431;;1321;;27;"DC";"994"
"LOMBARDIA";"BRENO";"BIENNO";1431;;1321;;27;"UNITA' SOC.-PRI";"42"
"LOMBARDIA";"BRENO";"BIENNO";1431;;1321;;27;"BLOCCO NAZIONALE";"31"
"LOMBARDIA";"BRENO";"BORNO";2510;;2358;;80;"SOCIALCOMUNISTI";"406"
"LOMBARDIA";"BRENO";"BORNO";2510;;2358;;80;"DC";"1518"
"LOMBARDIA";"BRENO";"BORNO";2510;;2358;;80;"UNITA' SOC.-PRI";"125"
"LOMBARDIA";"BRENO";"BORNO";2510;;2358;;80;"BLOCCO NAZIONALE";"116"
"MOLISE";"CAMPOBASSO ISERNIA";"RIONERO SANNITICO";1200;;950;;26;"BLOCCO NAZIONALE";"11"
"MOLISE";"CAMPOBASSO ISERNIA";"RIONERO SANNITICO";1200;;950;;26;"PRI";"6"
"MOLISE";"CAMPOBASSO ISERNIA";"RIONERO SANNITICO";1200;;950;;26;"IND";"504"
"MOLISE";"CAMPOBASSO ISERNIA";"RIONERO SANNITICO";1200;;950;;26;"MSI";"7"
"MOLISE";"CAMPOBASSO ISERNIA";"RIONERO SANNITICO";1200;;950;;26;"SOCIALCOMUNISTI";"225"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"DC";"559"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"P.NAZ.MONARCHICO";"13"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"BLOCCO NAZIONALE";"110"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"PRI";"16"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"IND";"44"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"MSI";"7"
"MOLISE";"CAMPOBASSO ISERNIA";"RIPALIMOSANO";1401;;1338;;24;"SOCIALCOMUNISTI";"529"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"DC";"558"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"P.NAZ.MONARCHICO";"16"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"BLOCCO NAZIONALE";"50"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"PRI";"3"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"IND";"49"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"MSI";"138"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCAMANDOLFI";1119;;950;;15;"SOCIALCOMUNISTI";"75"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"DC";"224"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"P.NAZ.MONARCHICO";"3"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"BLOCCO NAZIONALE";"5"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"PRI";"1"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"IND";"300"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"MSI";"0"
"MOLISE";"CAMPOBASSO ISERNIA";"ROCCASICURA";612;;581;;6;"SOCIALCOMUNISTI";"10"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"DC";"227"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"P.NAZ.MONARCHICO";"30"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"BLOCCO NAZIONALE";"175"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"PRI";"18"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"IND";"200"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"MSI";"21"
"MOLISE";"CAMPOBASSO ISERNIA";"RICCHETTA A VOLTURNO";808;;747;;6;"SOCIALCOMUNISTI";"6"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN GIULIANO DEL SANNIO";1156;;1087;;14;"DC";"157"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN GIULIANO DEL SANNIO";1156;;1087;;14;"P.NAZ.MONARCHICO";"158"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN GIULIANO DEL SANNIO";1156;;1087;;14;"BLOCCO NAZIONALE";"189"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN GIULIANO DEL SANNIO";1156;;1087;;14;"PRI";"241"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN GIULIANO DEL SANNIO";1156;;1087;;14;"IND";"110"
"LOMBARDIA";"BRENO";"CIVIDATE CAMUNO";852;;788;;16;"UNITA' SOC.-PRI";"7"
"LOMBARDIA";"BRENO";"CIVIDATE CAMUNO";852;;788;;16;"BLOCCO NAZIONALE";"20"
"LOMBARDIA";"BRENO";"COCCAGLIO";2071;;1993;;59;"SOCIALCOMUNISTI";"386"
"LOMBARDIA";"BRENO";"COCCAGLIO";2071;;1993;;59;"DC";"1302"
"LOMBARDIA";"BRENO";"COCCAGLIO";2071;;1993;;59;"UNITA' SOC.-PRI";"133"
"LOMBARDIA";"BRENO";"COCCAGLIO";2071;;1993;;59;"BLOCCO NAZIONALE";"32"
"LOMBARDIA";"BRENO";"COLOGNE";1716;;1666;;37;"SOCIALCOMUNISTI";"250"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN MASSIMO";586;;530;;5;"MSI";"40"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN MASSIMO";586;;530;;5;"SOCIALCOMUNISTI";"14"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"DC";"115"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"P.NAZ.MONARCHICO";"13"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"BLOCCO NAZIONALE";"122"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"PRI";"4"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"IND";"312"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"MSI";"1"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN PIETRO AVELLANA";738;;652;;3;"SOCIALCOMUNISTI";"22"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"DC";"137"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"P.NAZ.MONARCHICO";"50"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"BLOCCO NAZIONALE";"45"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"PRI";"2"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"IND";"46"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"MSI";"21"
"MOLISE";"CAMPOBASSO ISERNIA";"SAN POLOMATESE";380;;333;;0;"SOCIALCOMUNISTI";"5"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"DC";"471"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"P.NAZ.MONARCHICO";"14"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"BLOCCO NAZIONALE";"104"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"PRI";"1"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"IND";"3"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"MSI";"4"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT AGAPITO";741;;690;;6;"SOCIALCOMUNISTI";"64"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"DC";"245"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"P.NAZ.MONARCHICO";"1"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"BLOCCO NAZIONALE";"60"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"PRI";"0"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"IND";"95"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"MSI";"4"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO DEL PESCO";436;;423;;2;"SOCIALCOMUNISTI";"6"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"DC";"490"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"P.NAZ.MONARCHICO";"25"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"BLOCCO NAZIONALE";"27"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"PRI";"3"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"IND";"111"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"MSI";"6"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ANGELO IN GROTTE";916;;820;;8;"SOCIALCOMUNISTI";"99"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"DC";"397"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"P.NAZ.MONARCHICO";"14"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"BLOCCO NAZIONALE";"200"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"PRI";"5"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"IND";"94"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"MSI";"2"
"MOLISE";"CAMPOBASSO ISERNIA";"SANT ELENA SANNITA";904;;744;;5;"SOCIALCOMUNISTI";"11"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"DC";"376"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"P.NAZ.MONARCHICO";"19"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"BLOCCO NAZIONALE";"10"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"PRI";"10"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"IND";"78"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"MSI";"9"
"MOLISE";"CAMPOBASSO ISERNIA";"SCAPOLI";691;;618;;10;"SOCIALCOMUNISTI";"62"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"DC";"1187"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"P.NAZ.MONARCHICO";"268"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"BLOCCO NAZIONALE";"470"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"PRI";"24"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"IND";"174"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"MSI";"16"
"MOLISE";"CAMPOBASSO ISERNIA";"SEPINO";2687;;2352;;55;"SOCIALCOMUNISTI";"31"
"MOLISE";"CAMPOBASSO ISERNIA";"SESSANO";1080;;1004;;21;"DC";"608"
"MOLISE";"CAMPOBASSO ISERNIA";"SESSANO";1080;;1004;;21;"P.NAZ.MONARCHICO";"27"
"MOLISE";"CAMPOBASSO ISERNIA";"SESSANO";1080;;1004;;21;"BLOCCO NAZIONALE";"206"
"MOLISE";"CAMPOBASSO ISERNIA";"SESSANO";1080;;1004;;21;"PRI";"4"
"MOLISE";"CAMPOBASSO ISERNIA";"SESSANO";1080;;1004;;21;"IND";"27"
"LOMBARDIA";"CLUSONE";"TORRE DE' ROVERI";455;;419;;2;"UNITA' SOC.-PRI";"26"
"LOMBARDIA";"CLUSONE";"TRESCORE BALNEARIO";3101;;2903;;48;"SOCIALCOMUNISTI";"261"
"LOMBARDIA";"CLUSONE";"TRESCORE BALNEARIO";3101;;2903;;48;"DC";"2265"
"LOMBARDIA";"CLUSONE";"TRESCORE BALNEARIO";3101;;2903;;48;"BLOCCO NAZIONALE";"59"
"LOMBARDIA";"CLUSONE";"TRESCORE BALNEARIO";3101;;2903;;48;"UNITA' SOC.-PRI";"172"
"LOMBARDIA";"CLUSONE";"VALBONDIONE";880;;758;;34;"SOCIALCOMUNISTI";"65"
"LOMBARDIA";"CLUSONE";"VALBONDIONE";880;;758;;34;"DC";"532"
"LOMBARDIA";"CLUSONE";"VALBONDIONE";880;;758;;34;"BLOCCO NAZIONALE";"16"
"LOMBARDIA";"CLUSONE";"VALBONDIONE";880;;758;;34;"UNITA' SOC.-PRI";"69"
"LOMBARDIA";"CLUSONE";"VERTOVA";2424;;2229;;28;"SOCIALCOMUNISTI";"63"
"LOMBARDIA";"CLUSONE";"VERTOVA";2424;;2229;;28;"DC";"1839"
"LOMBARDIA";"CLUSONE";"VERTOVA";2424;;2229;;28;"BLOCCO NAZIONALE";"38"
"LOMBARDIA";"CLUSONE";"VERTOVA";2424;;2229;;28;"UNITA' SOC.-PRI";"216"
"LOMBARDIA";"CLUSONE";"VIADANICA";484;;471;;1;"SOCIALCOMUNISTI";"15"
"LOMBARDIA";"CLUSONE";"VIADANICA";484;;471;;1;"DC";"425"
"LOMBARDIA";"CLUSONE";"VIADANICA";484;;471;;1;"BLOCCO NAZIONALE";"7"
"LOMBARDIA";"CLUSONE";"VIADANICA";484;;471;;1;"UNITA' SOC.-PRI";"12"
"LOMBARDIA";"CLUSONE";"VIGANO SAN MARTINO";552;;409;;8;"SOCIALCOMUNISTI";"9"
"LOMBARDIA";"CLUSONE";"VIGANO SAN MARTINO";552;;409;;8;"DC";"339"
"LOMBARDIA";"CLUSONE";"VIGANO SAN MARTINO";552;;409;;8;"BLOCCO NAZIONALE";"4"
"LOMBARDIA";"CLUSONE";"VIGANO SAN MARTINO";552;;409;;8;"UNITA' SOC.-PRI";"25"
"LOMBARDIA";"CLUSONE";"VIGOLO";586;;564;;7;"SOCIALCOMUNISTI";"5"
"CALABRIA";"COSENZA";"LAPPANO";679;;619;;3;"DC";"319"
"CALABRIA";"COSENZA";"LAPPANO";679;;619;;3;"SOCIALCOMUNISTI";"265"
"CALABRIA";"COSENZA";"LAPPANO";679;;619;;3;"BLOCCO NAZIONALE";"15"
"CALABRIA";"COSENZA";"MALITO";1080;;863;;14;"DC";"259"
"CALABRIA";"COSENZA";"MALITO";1080;;863;;14;"SOCIALCOMUNISTI";"433"
"CALABRIA";"COSENZA";"MALITO";1080;;863;;14;"BLOCCO NAZIONALE";"121"
"CALABRIA";"COSENZA";"MANGONE";1063;;956;;7;"DC";"406"
"CALABRIA";"COSENZA";"MANGONE";1063;;956;;7;"SOCIALCOMUNISTI";"204"
"CALABRIA";"COSENZA";"MANGONE";1063;;956;;7;"BLOCCO NAZIONALE";"300"
"CALABRIA";"COSENZA";"MARANO MARCHESATO";1258;;1110;;20;"DC";"513"
"CALABRIA";"COSENZA";"MARANO MARCHESATO";1258;;1110;;20;"SOCIALCOMUNISTI";"133"
"CALABRIA";"COSENZA";"MARANO MARCHESATO";1258;;1110;;20;"BLOCCO NAZIONALE";"405"
"CALABRIA";"COSENZA";"MARANO PRINCIPATO";810;;741;;10;"DC";"485"
"CALABRIA";"COSENZA";"MARANO PRINCIPATO";810;;741;;10;"SOCIALCOMUNISTI";"47"
"CALABRIA";"COSENZA";"MARANO PRINCIPATO";810;;741;;10;"BLOCCO NAZIONALE";"140"
"CALABRIA";"COSENZA";"MARZI";783;;726;;7;"DC";"333"
"CALABRIA";"COSENZA";"MARZI";783;;726;;7;"SOCIALCOMUNISTI";"329"
"CALABRIA";"COSENZA";"MARZI";783;;726;;7;"BLOCCO NAZIONALE";"48"
"CALABRIA";"COSENZA";"MENDICINO";2401;;2133;;52;"DC";"1149"
"CALABRIA";"COSENZA";"MENDICINO";2401;;2133;;52;"SOCIALCOMUNISTI";"260"
"CALABRIA";"COSENZA";"MENDICINO";2401;;2133;;52;"BLOCCO NAZIONALE";"603"
"CALABRIA";"COSENZA";"MONTALTO UFFUGO";4803;;4289;;42;"DC";"2401"
"CALABRIA";"COSENZA";"MONTALTO UFFUGO";4803;;4289;;42;"SOCIALCOMUNISTI";"1460"
"CALABRIA";"COSENZA";"MONTALTO UFFUGO";4803;;4289;;42;"BLOCCO NAZIONALE";"308"
"CALABRIA";"COSENZA";"PANETTIERI";396;;368;;4;"DC";"192"
"PUGLIA";"CERIGNOLA";"ROCCHETTA SANT'ANTONIO";2516;;2379;;22;"P.NAZ.MONARCHICO";"55"
"PUGLIA";"CERIGNOLA";"ROCCHETTA SANT'ANTONIO";2516;;2379;;22;"PRI";"4"
"PUGLIA";"CERIGNOLA";"ROCCHETTA SANT'ANTONIO";2516;;2379;;22;"UNITA' SOCIALISTA";"53"
"PUGLIA";"CERIGNOLA";"ROCCHETTA SANT'ANTONIO";2516;;2379;;22;"DC";"1156"
